convene_product_id,product,vendor
0ca1226d-bbb2-448c-a2e6-f941ba4b227c,REI internal stock (brand - pgnia) man stonewash vest mens better sweater ,REI
0ca1226d-bbb2-448c-a2e6-f941ba4b227c,patagonia: masculine stonewash better sweater vest mens ,patagonia - source source
0ca1226d-bbb2-448c-a2e6-f941ba4b227c,goat.com+REI resale mens stonewash sweater vest better ,goat.com
0ca1226d-bbb2-448c-a2e6-f941ba4b227c,patagonia Inc Online UK (M) stonewash better sweater vest mens ,patagonia - online uk
0cbddf72-ef56-43c1-95c4-5b29f9bcfbdb,goat.com+REI resale womens white micro quarterzip fleece pullover d ,goat.com
0cbddf72-ef56-43c1-95c4-5b29f9bcfbdb,patagonia: feminine white micro d quarterzip fleece pullover womens ,patagonia - source source
0cbddf72-ef56-43c1-95c4-5b29f9bcfbdb,REI internal stock (brand - pgnia) unisex - female white micro fleece pullover womens quarterzip ,REI
0cbddf72-ef56-43c1-95c4-5b29f9bcfbdb,patagonia Inc Online UK (F) white micro d quarterzip fleece pullover womens ,patagonia - online uk
0dce7f5d-6177-4d40-a875-81d409bcde50,goat.com+REI resale womens greenhemlock... daily zipneck pullover r1 ,goat.com
0dce7f5d-6177-4d40-a875-81d409bcde50,patagonia Inc Online UK (F) greenhemlock r1 daily zipneck pullover womens ,patagonia - online uk
0dce7f5d-6177-4d40-a875-81d409bcde50,patagonia: feminine greenhemlock r1 daily zipneck pullover womens ,patagonia - source source
0dce7f5d-6177-4d40-a875-81d409bcde50,REI internal stock (brand - pgnia) unisex - female greenhemlock r1 pullover womens zipneck daily ,REI
0e32274e-4438-491d-ae43-450f7aba2580,patagonia: masculine xdyedefen capilene cool daily graphic shirt mens ,patagonia - source source
0e32274e-4438-491d-ae43-450f7aba2580,REI internal stock (brand - pgnia) man x-dyedefen shirt graphic capilene mens cool daily ,REI
0e32274e-4438-491d-ae43-450f7aba2580,goat.com+REI resale mens x-dyedefen... daily capilene graphic shirt cool ,goat.com
0e32274e-4438-491d-ae43-450f7aba2580,patagonia Inc Online UK (M) xdyedefen capilene cool daily graphic shirt mens ,patagonia - online uk
0e784ed4-8602-467d-b99b-48a9cd5bb49c,patagonia Inc Online UK (F) grey arnica tank top womens ,patagonia - online uk
0e784ed4-8602-467d-b99b-48a9cd5bb49c,REI internal stock (brand - pgnia) unisex - female grey arnica womens tank top ,REI
0e784ed4-8602-467d-b99b-48a9cd5bb49c,patagonia: feminine grey arnica tank top womens ,patagonia - source source
0e784ed4-8602-467d-b99b-48a9cd5bb49c,goat.com+REI resale womens grey tank arnica top ,goat.com
0f2aadfd-8d18-48da-839b-52296f2927a5,patagonia: feminine grey down with parka womens ,patagonia - source source
0f2aadfd-8d18-48da-839b-52296f2927a5,patagonia Inc Online UK (F) grey down with parka womens ,patagonia - online uk
0f2aadfd-8d18-48da-839b-52296f2927a5,REI internal stock (brand - pgnia) unisex - female grey parka with womens down ,REI
0f2aadfd-8d18-48da-839b-52296f2927a5,goat.com+REI resale womens grey with parka down ,goat.com
0f2ec6fe-e6af-4081-818b-6491c7b0dfed,goat.com+REI resale mens blue rock pants venga ,goat.com
0f2ec6fe-e6af-4081-818b-6491c7b0dfed,REI internal stock (brand - pgnia) man blue pants venga rock mens ,REI
0f2ec6fe-e6af-4081-818b-6491c7b0dfed,patagonia: masculine blue venga rock pants mens ,patagonia - source source
0f2ec6fe-e6af-4081-818b-6491c7b0dfed,patagonia Inc Online UK (M) blue venga rock pants mens ,patagonia - online uk
0f36b43b-3dfc-4008-958b-0ec5a3770e66,patagonia Inc Online UK (F) black tres 3in1 parka womens ,patagonia - online uk
0f36b43b-3dfc-4008-958b-0ec5a3770e66,goat.com+REI resale womens black parka 3in1 tres ,goat.com
0f36b43b-3dfc-4008-958b-0ec5a3770e66,REI internal stock (brand - pgnia) unisex - female black womens 3in1 parka tres ,REI
0f36b43b-3dfc-4008-958b-0ec5a3770e66,patagonia: feminine black tres 3in1 parka womens ,patagonia - source source
0f5cca42-89e1-4b9c-b420-5592c66d59fa,patagonia Inc Online UK (F) black radalie insulated parka womens ,patagonia - online uk
0f5cca42-89e1-4b9c-b420-5592c66d59fa,patagonia: feminine black radalie insulated parka womens ,patagonia - source source
0f5cca42-89e1-4b9c-b420-5592c66d59fa,goat.com+REI resale womens black insulated radalie parka ,goat.com
0f5cca42-89e1-4b9c-b420-5592c66d59fa,REI internal stock (brand - pgnia) unisex - female black insulated parka radalie womens ,REI
0f66c954-fcce-4906-8b66-86456b7deacc,REI internal stock (brand - pgnia) unisex - female green hoodie womens fleece shearling ,REI
0f66c954-fcce-4906-8b66-86456b7deacc,patagonia Inc Online UK (F) green shearling fleece hoodie womens ,patagonia - online uk
0f66c954-fcce-4906-8b66-86456b7deacc,patagonia: feminine green shearling fleece hoodie womens ,patagonia - source source
0f66c954-fcce-4906-8b66-86456b7deacc,goat.com+REI resale womens green hoodie shearling fleece ,goat.com
0f9bf584-38f9-406a-aeb1-b017480dc5b1,patagonia: feminine g capilene cool daily graphic longsleeve shirt womens ,patagonia - source source
0f9bf584-38f9-406a-aeb1-b017480dc5b1,goat.com+REI resale womens g... cool capilene shirt graphic daily longsleeve ,goat.com
0f9bf584-38f9-406a-aeb1-b017480dc5b1,REI internal stock (brand - pgnia) unisex - female g longsleeve graphic shirt capilene womens cool daily ,REI
0f9bf584-38f9-406a-aeb1-b017480dc5b1,patagonia Inc Online UK (F) g capilene cool daily graphic longsleeve shirt womens ,patagonia - online uk
0fadff21-d14c-45c2-8a8b-a4b058d93b36,patagonia: feminine blue insulated snowbelle jacket womens ,patagonia - source source
0fadff21-d14c-45c2-8a8b-a4b058d93b36,goat.com+REI resale womens blue jacket snowbelle insulated ,goat.com
0fadff21-d14c-45c2-8a8b-a4b058d93b36,patagonia Inc Online UK (F) blue insulated snowbelle jacket womens ,patagonia - online uk
0fadff21-d14c-45c2-8a8b-a4b058d93b36,REI internal stock (brand - pgnia) unisex - female blue jacket womens insulated snowbelle ,REI
0fb681ea-18c5-4f81-a281-d675d6f98c58,REI internal stock (brand - pgnia) man blue mens inseam baggies lights shorts 65 ,REI
0fb681ea-18c5-4f81-a281-d675d6f98c58,patagonia Inc Online UK (M) blue baggies lights shorts mens 65 inseam ,patagonia - online uk
0fb681ea-18c5-4f81-a281-d675d6f98c58,patagonia: masculine blue baggies lights shorts mens 65 inseam ,patagonia - source source
0fb681ea-18c5-4f81-a281-d675d6f98c58,goat.com+REI resale mens blue baggies inseam shorts lights 6.5 ,goat.com
108e1353-d276-43bd-ba6e-edf6e681fc56,REI internal stock (brand - pgnia) man blue sweater mens hoodie down ,REI
108e1353-d276-43bd-ba6e-edf6e681fc56,patagonia Inc Online UK (M) blue down sweater hoodie mens ,patagonia - online uk
108e1353-d276-43bd-ba6e-edf6e681fc56,goat.com+REI resale mens blue sweater hoodie down ,goat.com
108e1353-d276-43bd-ba6e-edf6e681fc56,patagonia: masculine blue down sweater hoodie mens ,patagonia - source source
10b7a2bf-92b0-4ff5-ac6f-eb8ed56de6d5,goat.com+REI resale womens black endless run tights ,goat.com
10b7a2bf-92b0-4ff5-ac6f-eb8ed56de6d5,patagonia: feminine black endless run tights womens ,patagonia - source source
10b7a2bf-92b0-4ff5-ac6f-eb8ed56de6d5,REI internal stock (brand - pgnia) unisex - female black tights endless run womens ,REI
10b7a2bf-92b0-4ff5-ac6f-eb8ed56de6d5,patagonia Inc Online UK (F) black endless run tights womens ,patagonia - online uk
114cf691-b295-4d52-913a-19d7771321c1,REI internal stock (brand - pgnia) unisex - female navy sweater fleece better womens quarterzip pullover ,REI
114cf691-b295-4d52-913a-19d7771321c1,goat.com+REI resale womens navy fleece better quarterzip sweater pullover ,goat.com
114cf691-b295-4d52-913a-19d7771321c1,patagonia: feminine navy better sweater quarterzip fleece pullover womens ,patagonia - source source
114cf691-b295-4d52-913a-19d7771321c1,patagonia Inc Online UK (F) navy better sweater quarterzip fleece pullover womens ,patagonia - online uk
1193a22f-6d81-4863-b16a-32948f7ec48f,patagonia Inc Online UK (M) black skyline traveler pants mens ,patagonia - online uk
1193a22f-6d81-4863-b16a-32948f7ec48f,patagonia: masculine black skyline traveler pants mens ,patagonia - source source
1193a22f-6d81-4863-b16a-32948f7ec48f,REI internal stock (brand - pgnia) man black pants mens skyline traveler ,REI
1193a22f-6d81-4863-b16a-32948f7ec48f,goat.com+REI resale mens black pants skyline traveler ,goat.com
1197f0a6-176e-4c44-a3a0-8eb5f9bb2a3a,goat.com+REI resale womens pink parka puff insulated nano ,goat.com
1197f0a6-176e-4c44-a3a0-8eb5f9bb2a3a,patagonia Inc Online UK (F) pink nano puff insulated parka womens ,patagonia - online uk
1197f0a6-176e-4c44-a3a0-8eb5f9bb2a3a,REI internal stock (brand - pgnia) unisex - female pink insulated puff womens parka nano ,REI
1197f0a6-176e-4c44-a3a0-8eb5f9bb2a3a,patagonia: feminine pink nano puff insulated parka womens ,patagonia - source source
11bbec81-b308-49c5-ab66-6df0b28d9d93,REI internal stock (brand - pgnia) unisex - female grey jacket nano puff womens ,REI
11bbec81-b308-49c5-ab66-6df0b28d9d93,patagonia Inc Online UK (F) grey nano puff jacket womens ,patagonia - online uk
11bbec81-b308-49c5-ab66-6df0b28d9d93,patagonia: feminine grey nano puff jacket womens ,patagonia - source source
11bbec81-b308-49c5-ab66-6df0b28d9d93,goat.com+REI resale womens grey puff nano jacket ,goat.com
11d93718-b7d5-4185-9c1c-c73b2cc814a2,patagonia Inc Online UK (M) black down sweater vest mens ,patagonia - online uk
11d93718-b7d5-4185-9c1c-c73b2cc814a2,goat.com+REI resale mens black sweater down vest ,goat.com
11d93718-b7d5-4185-9c1c-c73b2cc814a2,REI internal stock (brand - pgnia) man black sweater down mens vest ,REI
11d93718-b7d5-4185-9c1c-c73b2cc814a2,patagonia: masculine black down sweater vest mens ,patagonia - source source
11e3630c-1f3f-44f5-b891-c66c8657cbf8,patagonia Inc Online UK (M) grey p6 logo responsibilitee longsleeve shirt mens ,patagonia - online uk
11e3630c-1f3f-44f5-b891-c66c8657cbf8,patagonia: masculine grey p6 logo responsibilitee longsleeve shirt mens ,patagonia - source source
11e3630c-1f3f-44f5-b891-c66c8657cbf8,goat.com+REI resale mens grey p6 longsleeve logo responsibilitee shirt ,goat.com
11e3630c-1f3f-44f5-b891-c66c8657cbf8,REI internal stock (brand - pgnia) man grey responsibilitee mens longsleeve shirt logo p6 ,REI
121347a4-acca-4322-bc6e-0c08b26f47a3,patagonia Inc Online UK (M) green nanoair insulated jacket mens ,patagonia - online uk
121347a4-acca-4322-bc6e-0c08b26f47a3,goat.com+REI resale mens green jacket nanoair insulated ,goat.com
121347a4-acca-4322-bc6e-0c08b26f47a3,patagonia: masculine green nanoair insulated jacket mens ,patagonia - source source
121347a4-acca-4322-bc6e-0c08b26f47a3,REI internal stock (brand - pgnia) man green nanoair jacket mens insulated ,REI
1229561d-31aa-4403-91f1-4a18a1a60260,patagonia: masculine navy nano puff insulated hoodie mens ,patagonia - source source
1229561d-31aa-4403-91f1-4a18a1a60260,goat.com+REI resale mens navy insulated hoodie nano puff ,goat.com
1229561d-31aa-4403-91f1-4a18a1a60260,REI internal stock (brand - pgnia) man navy insulated nano hoodie puff mens ,REI
1229561d-31aa-4403-91f1-4a18a1a60260,patagonia Inc Online UK (M) navy nano puff insulated hoodie mens ,patagonia - online uk
124a2296-270d-40ae-9ff7-1ea8d3997d51,patagonia Inc Online UK (M) blue torrentshell 3l jacket mens ,patagonia - online uk
124a2296-270d-40ae-9ff7-1ea8d3997d51,REI internal stock (brand - pgnia) man blue jacket torrentshell mens 3l ,REI
124a2296-270d-40ae-9ff7-1ea8d3997d51,patagonia: masculine blue torrentshell 3l jacket mens ,patagonia - source source
124a2296-270d-40ae-9ff7-1ea8d3997d51,goat.com+REI resale mens blue 3l jacket torrentshell ,goat.com
126dd9d6-ab4a-4a85-9574-deaf3a7cde46,goat.com+REI resale mens black nano vest puff insulated ,goat.com
126dd9d6-ab4a-4a85-9574-deaf3a7cde46,patagonia: masculine black nano puff insulated vest mens ,patagonia - source source
126dd9d6-ab4a-4a85-9574-deaf3a7cde46,REI internal stock (brand - pgnia) man black nano mens vest puff insulated ,REI
126dd9d6-ab4a-4a85-9574-deaf3a7cde46,patagonia Inc Online UK (M) black nano puff insulated vest mens ,patagonia - online uk
12a6653c-f876-4551-9ea5-99b3eded9f49,goat.com+REI resale yellow boys down sweater jacket ,goat.com
12a6653c-f876-4551-9ea5-99b3eded9f49,patagonia: yellow down sweater jacket boys ,patagonia - source source
12a6653c-f876-4551-9ea5-99b3eded9f49,REI internal stock (brand - pgnia) yellow down sweater jacket boys ,REI
12a6653c-f876-4551-9ea5-99b3eded9f49,patagonia Inc Online UK yellow down sweater jacket boys ,patagonia - online uk
136364ab-63fb-4789-aa99-32bdd7e1443d,goat.com+REI resale mens natural classic jacket retrox ,goat.com
136364ab-63fb-4789-aa99-32bdd7e1443d,REI internal stock (brand - pgnia) man natural mens jacket retrox classic ,REI
136364ab-63fb-4789-aa99-32bdd7e1443d,patagonia Inc Online UK (M) natural classic retrox jacket mens ,patagonia - online uk
136364ab-63fb-4789-aa99-32bdd7e1443d,patagonia: masculine natural classic retrox jacket mens ,patagonia - source source
14212cc9-d05a-464b-83a7-c67ef568d46d,patagonia Inc Online UK (M) tan retro pile pullover mens ,patagonia - online uk
14212cc9-d05a-464b-83a7-c67ef568d46d,patagonia: masculine tan retro pile pullover mens ,patagonia - source source
14212cc9-d05a-464b-83a7-c67ef568d46d,goat.com+REI resale mens tan pile retro pullover ,goat.com
14212cc9-d05a-464b-83a7-c67ef568d46d,REI internal stock (brand - pgnia) man tan pullover pile retro mens ,REI
147992b7-cacf-4cea-b0d9-6fcf14b4943d,patagonia: feminine purple down sweater womens ,patagonia - source source
147992b7-cacf-4cea-b0d9-6fcf14b4943d,goat.com+REI resale womens purple sweater down ,goat.com
147992b7-cacf-4cea-b0d9-6fcf14b4943d,REI internal stock (brand - pgnia) unisex - female purple sweater womens down ,REI
147992b7-cacf-4cea-b0d9-6fcf14b4943d,patagonia Inc Online UK (F) purple down sweater womens ,patagonia - online uk
14a8d7b6-643c-48a1-9d28-0e1999641280,patagonia: masculine heather p6 logo responsibilitee mens ,patagonia - source source
14a8d7b6-643c-48a1-9d28-0e1999641280,patagonia Inc Online UK (M) heather p6 logo responsibilitee mens ,patagonia - online uk
14a8d7b6-643c-48a1-9d28-0e1999641280,goat.com+REI resale mens heather logo responsibilitee p6 ,goat.com
14a8d7b6-643c-48a1-9d28-0e1999641280,REI internal stock (brand - pgnia) man heather logo mens p6 responsibilitee ,REI
14b6e9d3-5cf8-4afd-89ac-456056304c02,patagonia Inc Online UK (F) myc micro d jogger pants womens ,patagonia - online uk
14b6e9d3-5cf8-4afd-89ac-456056304c02,patagonia: feminine myc micro d jogger pants womens ,patagonia - source source
14b6e9d3-5cf8-4afd-89ac-456056304c02,REI internal stock (brand - pgnia) unisex - female myc pants womens jogger micro ,REI
14b6e9d3-5cf8-4afd-89ac-456056304c02,goat.com+REI resale womens myc... micro jogger pants d ,goat.com
14fd843a-162c-4298-8230-fedd4353dd2c,REI internal stock (brand - pgnia) man a cool daily longsleeve capilene mens shirt graphic ,REI
14fd843a-162c-4298-8230-fedd4353dd2c,patagonia: masculine a capilene cool daily graphic longsleeve shirt mens ,patagonia - source source
14fd843a-162c-4298-8230-fedd4353dd2c,goat.com+REI resale mens a... graphic shirt capilene daily cool longsleeve ,goat.com
14fd843a-162c-4298-8230-fedd4353dd2c,patagonia Inc Online UK (M) a capilene cool daily graphic longsleeve shirt mens ,patagonia - online uk
153258d8-829b-4903-b377-bb1aff9a7bc7,patagonia: masculine blue nano puff jacket mens ,patagonia - source source
153258d8-829b-4903-b377-bb1aff9a7bc7,REI internal stock (brand - pgnia) man blue jacket nano puff mens ,REI
153258d8-829b-4903-b377-bb1aff9a7bc7,goat.com+REI resale mens blue puff nano jacket ,goat.com
153258d8-829b-4903-b377-bb1aff9a7bc7,patagonia Inc Online UK (M) blue nano puff jacket mens ,patagonia - online uk
1584f97b-9053-4f40-83a4-65e64c54bfe3,goat.com+REI resale womens green air hoodie fullzip r1 ,goat.com
1584f97b-9053-4f40-83a4-65e64c54bfe3,patagonia: feminine green r1 air fullzip hoodie womens ,patagonia - source source
1584f97b-9053-4f40-83a4-65e64c54bfe3,patagonia Inc Online UK (F) green r1 air fullzip hoodie womens ,patagonia - online uk
1584f97b-9053-4f40-83a4-65e64c54bfe3,REI internal stock (brand - pgnia) unisex - female green womens hoodie fullzip r1 air ,REI
15b42cd1-e59b-4dfd-b0f9-02dc4e048cd1,goat.com+REI resale womens plu... daily r1 jacket ,goat.com
15b42cd1-e59b-4dfd-b0f9-02dc4e048cd1,patagonia Inc Online UK (F) plu r1 daily jacket womens ,patagonia - online uk
15b42cd1-e59b-4dfd-b0f9-02dc4e048cd1,REI internal stock (brand - pgnia) unisex - female plu womens daily jacket r1 ,REI
15b42cd1-e59b-4dfd-b0f9-02dc4e048cd1,patagonia: feminine plu r1 daily jacket womens ,patagonia - source source
1625430a-2d1e-4c15-a393-281fba03c345,patagonia Inc Online UK (M) khaki lightweight allwear hemp shorts mens 10 inseam ,patagonia - online uk
1625430a-2d1e-4c15-a393-281fba03c345,patagonia: masculine khaki lightweight allwear hemp shorts mens 10 inseam ,patagonia - source source
1625430a-2d1e-4c15-a393-281fba03c345,goat.com+REI resale mens khaki shorts hemp allwear 10 inseam lightweight ,goat.com
1625430a-2d1e-4c15-a393-281fba03c345,REI internal stock (brand - pgnia) man khaki allwear shorts 10 inseam lightweight mens hemp ,REI
16c00d6a-fb4f-4b14-a4a5-9ac392cd22c9,patagonia Inc Online UK (F) grey radalie insulated jacket womens ,patagonia - online uk
16c00d6a-fb4f-4b14-a4a5-9ac392cd22c9,goat.com+REI resale womens grey radalie jacket insulated ,goat.com
16c00d6a-fb4f-4b14-a4a5-9ac392cd22c9,REI internal stock (brand - pgnia) unisex - female grey insulated jacket womens radalie ,REI
16c00d6a-fb4f-4b14-a4a5-9ac392cd22c9,patagonia: feminine grey radalie insulated jacket womens ,patagonia - source source
170524f0-8314-4c2a-ba71-105a6f783e38,patagonia Inc Online UK (M) knit better sweater henley pullover mens ,patagonia - online uk
170524f0-8314-4c2a-ba71-105a6f783e38,REI internal stock (brand - pgnia) man knit mens better henley sweater pullover ,REI
170524f0-8314-4c2a-ba71-105a6f783e38,goat.com+REI resale mens knit henley better sweater pullover ,goat.com
170524f0-8314-4c2a-ba71-105a6f783e38,patagonia: masculine knit better sweater henley pullover mens ,patagonia - source source
171cc84e-ad7a-4f57-849e-69dd270c8a61,REI internal stock (brand - pgnia) unisex - female grey 78 endless womens run tights ,REI
171cc84e-ad7a-4f57-849e-69dd270c8a61,patagonia Inc Online UK (F) grey endless run 78 tights womens ,patagonia - online uk
171cc84e-ad7a-4f57-849e-69dd270c8a61,patagonia: feminine grey endless run 78 tights womens ,patagonia - source source
171cc84e-ad7a-4f57-849e-69dd270c8a61,goat.com+REI resale womens grey run endless tights 78 ,goat.com
